unit_id,geog_id,geog_type,latitude,longitude,ISP,Technology,Download,Upload,down_mean,down_50%,down_min,down_max,up_mean,up_50%,up_min,up_max,latency,lossrate,jitter_down,numTest
38098493,480850316423,blockgroup,33.082961,-96.740542,Frontier,Fiber,75.0,75.0,846.57,885.46,531.18,911.68,393.39,432.97,1.63,901.16,4,0.02,0.09,375
38098497,120570102122,blockgroup,28.134625,-82.311409,Frontier,Fiber,500.0,500.0,500.0,504.02,254.12,508.05,538.8,538.68,532.09,544.28,13,0.01,0.17,363
38098501,484391137092,blockgroup,32.892765,-97.089712,Frontier,Fiber,500.0,500.0,491.76,494.12,357.67,499.6,542.84,551.32,352.23,555.04,3,0.02,0.32,270
38302789,420912070041,blockgroup,40.282207,-75.38096,Verizon,Fiber,50.0,50.0,56.33,56.92,44.35,57.23,62.08,62.47,60.48,63.63,15,0.01,0.18,310
38302805,17181950100,tract,37.517824,-89.187673,Frontier,DSL,6.0,1.0,5.01,5.26,0.57,5.39,0.51,0.51,0.39,0.56,20,0.23,3.57,248
38302817,47035970302,tract,35.992337,-85.195275,Frontier,DSL,6.0,1.0,6.17,6.52,3.8,6.57,0.97,0.97,0.88,1.03,35,0.36,3.43,32
38302821,540039721041,blockgroup,39.346085,-78.013138,Frontier,DSL,12.0,1.0,11.38,11.46,7.14,11.81,0.92,0.92,0.83,0.96,6,0.16,0.34,281
38302837,271630702053,blockgroup,45.252374,-92.791378,Frontier,DSL,6.0,1.0,7.85,7.84,7.82,7.88,0.97,0.98,0.93,0.99,19,0.02,1.24,3
38302901,130859702032,blockgroup,34.375441,-84.003652,Windstream,DSL,100.0,4.0,87.02,90.53,40.85,99.38,3.88,3.89,2.4,4.16,24,0.03,0.81,365
38302953,121219703042,blockgroup,30.254367,-83.110882,Windstream,DSL,6.0,0.768,5.83,6.02,1.6,6.11,0.63,0.64,0.51,0.68,37,0.15,1.04,336
38407109,39061007000,tract,39.149529,-84.513902,Cincinnati Bell,Fiber,500.0,125.0,370.28,357.6,155.52,545.39,131.87,131.89,127.53,133.28,13,0.02,0.35,331
38407117,390610071003,blockgroup,39.147422,-84.526278,Cincinnati Bell,Fiber,250.0,100.0,241.53,272.55,33.21,272.76,105.58,105.64,92.88,106.01,10,0.07,0.06,318
38407125,390610260011,blockgroup,39.259488,-84.775486,Cincinnati Bell,DSL,50.0,5.0,33.97,36.74,3.13,41.92,2.74,2.78,1.47,2.89,25,0.09,0.82,306
38407129,210370520011,blockgroup,38.892851,-84.404786,Cincinnati Bell,DSL,5.0,0.768,1.19,1.25,0.41,1.32,0.64,0.64,0.51,0.71,32,0.06,12.95,241
38407133,211170646004,blockgroup,39.029266,-84.564734,Cincinnati Bell,Fiber,250.0,100.0,540.7,545.89,236.04,546.31,131.83,132.1,103.2,132.38,12,0.0,0.05,339
38407137,210370519015,blockgroup,38.953796,-84.356477,Cincinnati Bell,DSL,30.0,3.0,27.54,28.02,12.81,28.08,2.77,2.78,1.76,2.88,34,0.02,0.65,285
38407141,360670151003,blockgroup,43.022229,-76.017191,Verizon,Fiber,50.0,50.0,55.35,56.91,27.05,57.25,62.14,61.56,60.81,64.26,28,0.01,0.34,351
38407145,210150703162,blockgroup,38.96125,-84.661254,Cincinnati Bell,DSL,50.0,5.0,27.98,29.26,20.61,31.59,2.74,2.76,2.41,2.91,17,0.14,0.56,191
38407149,60374048041,blockgroup,34.078478,-117.98353,Frontier,Fiber,500.0,500.0,500.55,503.51,411.16,508.43,510.68,510.22,492.87,515.12,3,0.03,0.44,139
38407157,480850316421,blockgroup,33.076517,-96.740621,Frontier,Fiber,500.0,500.0,505.93,508.17,131.2,509.4,489.6,497.17,238.23,501.21,4,0.0,0.33,329
38407169,36049,county,43.788692,-75.449227,Frontier,DSL,6.0,1.0,7.86,7.89,5.12,8.12,0.97,0.97,0.88,1.01,24,0.03,0.45,243
38513173,60670050031,blockgroup,38.483818,-121.417839,Frontier,DSL,18.0,1.5,15.06,15.47,7.95,15.9,0.9,0.91,0.79,0.96,10,0.06,0.75,184
38513181,170190109021,blockgroup,40.002021,-88.267508,Frontier,DSL,18.0,1.5,17.68,18.01,10.72,18.15,1.32,1.33,1.08,1.42,13,0.09,0.81,319
38513189,240054085021,blockgroup,39.47716,-76.604655,Verizon,Fiber,50.0,50.0,56.82,57.05,35.43,57.18,62.75,62.94,59.4,63.22,15,0.02,0.29,359
38513197,171130021021,blockgroup,40.418694,-88.972863,Frontier,DSL,24.0,1.0,17.83,19.0,0.71,19.21,0.91,0.93,0.37,0.99,11,0.8,1.25,227
38513201,60830024091,blockgroup,34.928408,-120.44532,Frontier,Fiber,100.0,100.0,98.78,100.88,72.26,101.51,115.08,114.74,110.64,118.26,14,0.03,0.28,303
38513225,18071968300,tract,38.809433,-85.837417,Frontier,DSL,12.0,1.5,12.5,15.68,0.61,16.13,1.21,1.37,0.21,1.6,22,10.34,0.76,319
38513289,191530051014,blockgroup,41.585754,-93.622048,Mediacom,Cable,500.0,30.0,510.01,565.25,280.79,570.31,31.28,31.08,25.44,35.59,20,0.12,1.17,195
38513293,170070106032,blockgroup,42.33521,-88.8802,Mediacom,Cable,500.0,30.0,561.74,567.34,422.42,572.23,32.5,32.9,12.89,38.64,24,0.07,0.24,281
38513297,290770055001,blockgroup,37.236366,-93.273046,Mediacom,Cable,500.0,30.0,312.99,316.2,3.02,342.84,32.92,33.08,17.76,37.42,26,0.07,0.21,364
38513305,100050507081,blockgroup,38.612346,-75.180059,Mediacom,Cable,500.0,30.0,604.18,571.36,243.44,939.25,35.46,32.33,5.42,61.64,46,0.07,0.18,351
38513345,19103000307,tract,41.682179,-91.588127,Mediacom,Cable,500.0,30.0,612.19,571.26,1.91,939.47,35.63,32.78,6.94,61.5,25,0.03,0.37,282
38513349,271390809052,blockgroup,44.745141,-93.409999,Mediacom,Cable,500.0,30.0,515.9,508.64,21.55,891.01,34.32,34.4,12.22,64.42,27,0.15,0.55,259
38513353,271370138002,blockgroup,47.529494,-92.244624,Mediacom,Cable,500.0,30.0,625.96,571.96,2.49,940.98,38.16,33.64,29.0,63.94,34,0.06,0.29,244
38513361,191530102092,blockgroup,41.742188,-93.59495,Mediacom,Cable,500.0,30.0,565.19,570.04,248.94,571.87,33.09,33.01,28.45,37.41,22,0.03,0.63,294
38513373,29019000900,tract,38.962554,-92.330281,Mediacom,Cable,500.0,30.0,541.23,565.47,383.98,915.08,34.08,33.52,3.42,61.98,35,0.48,0.37,186
38513393,191130009024,blockgroup,42.010436,-91.729724,Mediacom,Cable,500.0,30.0,581.15,570.77,503.23,903.0,29.97,28.28,21.47,60.59,28,0.02,0.51,274
38513397,190610007022,blockgroup,42.495806,-90.671416,Mediacom,Cable,1000.0,50.0,734.61,889.13,67.76,939.78,51.48,58.69,5.35,62.67,32,0.03,0.42,234
38513401,121130107122,blockgroup,30.581256,-87.082729,Mediacom,Cable,500.0,30.0,561.83,569.28,446.94,571.43,30.66,30.63,29.25,33.94,30,0.02,0.19,323
38513413,10970065012,blockgroup,30.561022,-88.260998,Mediacom,Cable,200.0,20.0,279.09,266.58,185.73,400.04,25.45,23.51,22.27,39.73,37,0.03,0.41,262
38513433,191799611001,blockgroup,41.004665,-92.328834,Mediacom,Cable,500.0,30.0,567.84,570.43,409.69,572.31,32.67,32.78,22.81,35.52,29,0.03,0.39,252
38513441,19183960400,tract,41.291908,-91.691724,Mediacom,Cable,500.0,30.0,331.98,238.6,46.66,570.3,59.15,65.93,6.15,92.07,20,0.15,0.31,234
38513449,290770043031,blockgroup,37.259477,-93.32943,Mediacom,Cable,1000.0,50.0,789.23,849.52,158.87,936.74,279.16,227.42,4.61,924.92,20,0.05,0.13,395
38513477,371439201012,blockgroup,36.214733,-76.454146,Mediacom,Cable,500.0,30.0,569.71,571.22,561.7,573.52,32.08,32.41,11.45,35.94,35,0.15,0.14,58
38513481,13027960302,tract,30.862855,-83.380792,Mediacom,Cable,500.0,30.0,593.6,571.34,90.46,939.46,32.85,33.88,0.48,61.67,32,0.11,0.12,180
38513497,191130028002,blockgroup,41.974279,-91.631517,Mediacom,Cable,500.0,30.0,283.62,93.78,72.25,571.36,34.06,34.26,22.87,37.85,30,0.03,0.74,278
38513509,540810010011,blockgroup,37.748037,-81.242038,Frontier,DSL,18.0,1.5,16.91,17.48,2.2,17.79,1.5,1.5,1.08,1.78,24,0.14,1.58,292
38513521,181270511021,blockgroup,41.306684,-87.029927,Mediacom,Cable,500.0,30.0,556.68,561.4,3.82,923.11,35.28,33.09,13.04,61.0,15,0.07,0.47,264
38513529,190130030011,blockgroup,42.444643,-92.393739,Mediacom,Cable,500.0,30.0,568.76,571.12,360.61,572.33,33.02,34.27,9.18,37.62,34,0.05,0.14,249
38513533,18085961500,tract,41.307132,-85.697973,Mediacom,Cable,500.0,30.0,512.36,559.58,412.75,564.76,32.08,32.3,31.2,32.74,18,0.0,0.52,3
38513545,190450009001,blockgroup,41.832216,-90.549663,Mediacom,Cable,1000.0,50.0,858.59,928.52,455.31,938.99,55.9,57.7,19.99,61.13,14,0.2,0.35,137
38513601,34023006701,tract,40.415179,-74.38009,Comcast,Cable,200.0,5.0,236.11,237.88,199.78,238.2,5.68,5.82,1.89,5.92,13,0.02,0.24,180
38562425,19179960800,tract,40.996903,-92.442587,Mediacom,Cable,500.0,30.0,398.9,406.45,88.71,521.76,31.47,30.76,5.96,35.88,18,0.03,0.17,332
38616705,391650320091,blockgroup,39.31538,-84.323662,Cincinnati Bell,Fiber,250.0,100.0,259.07,270.14,65.87,272.8,106.48,106.11,101.97,109.26,14,0.02,0.09,318
38616725,390610249033,blockgroup,39.107683,-84.352235,Cincinnati Bell,DSL,50.0,5.0,28.03,27.7,18.07,32.76,2.77,2.77,2.48,3.05,18,0.06,0.44,160
38616745,420410116082,blockgroup,40.20369,-76.977931,Verizon,Fiber,100.0,100.0,99.05,99.86,82.34,100.29,116.14,115.81,109.08,119.16,19,0.02,0.41,203
38616749,171990214001,blockgroup,37.617504,-88.930369,Frontier,DSL,25.0,2.0,29.92,29.82,28.34,32.03,2.57,2.55,2.43,2.82,19,0.01,0.54,13
38616769,6065044925,tract,33.826678,-116.468257,Frontier,DSL,15.0,1.0,14.05,14.47,11.6,14.6,0.72,0.69,0.58,0.88,23,0.01,2.0,68
38616773,49003960400,tract,41.621077,-112.167066,Frontier,DSL,18.0,1.5,15.57,15.77,7.35,15.9,0.99,0.99,0.78,1.06,42,0.04,0.62,323
38616777,121010329011,blockgroup,28.239738,-82.233039,Frontier,Fiber,500.0,500.0,503.14,507.42,351.11,509.51,494.51,498.44,300.06,501.41,12,0.01,0.4,300
38616797,212039503002,blockgroup,37.327398,-84.400456,Windstream,DSL,6.0,0.768,5.55,5.69,1.9,5.73,0.6,0.6,0.51,0.78,28,0.06,1.26,344
38616801,60371060101,blockgroup,34.322432,-118.443005,Frontier,DSL,18.0,1.5,15.67,15.66,5.31,18.86,1.64,1.64,1.1,1.73,18,0.06,1.14,283
38616809,18169102200,tract,41.005703,-85.771995,Frontier,DSL,18.0,1.5,21.59,21.81,15.42,22.0,1.54,1.54,1.42,1.63,14,0.04,0.7,311
38616817,13011970300,tract,34.31315,-83.580655,Windstream,DSL,12.0,0.768,12.16,12.23,8.25,12.75,0.77,0.77,0.62,0.99,28,0.03,1.92,198
38616837,421190902012,blockgroup,40.868404,-77.217401,Windstream,DSL,12.0,1.0,13.34,13.46,11.77,13.61,1.09,1.09,1.02,1.16,27,0.02,0.63,89
38616857,13187960206,tract,34.490401,-84.000222,Windstream,DSL,100.0,4.0,103.89,104.82,90.9,105.01,4.04,4.04,3.59,4.18,39,0.02,0.36,166
38616893,132971106021,blockgroup,33.759561,-83.784546,Windstream,DSL,12.0,0.768,12.22,13.19,3.16,13.32,1.04,1.06,0.52,1.15,27,0.17,1.55,170
38616905,191630101032,blockgroup,41.577214,-90.451912,Mediacom,Cable,500.0,30.0,612.83,571.36,235.26,938.76,36.15,32.59,0.53,63.68,16,0.05,0.21,363
38616909,131850102043,blockgroup,30.922944,-83.333523,Mediacom,Cable,500.0,30.0,611.85,571.35,552.05,930.3,32.63,30.64,6.0,59.81,29,0.11,0.15,345
38616913,19033950202,tract,43.157247,-93.224284,Mediacom,Cable,500.0,30.0,561.98,559.05,3.59,929.23,32.17,31.33,2.4,59.82,27,0.07,0.73,182
38658721,270530276012,blockgroup,44.939892,-93.674976,Mediacom,Cable,500.0,30.0,478.56,467.28,64.76,572.3,34.68,36.22,14.87,38.23,28,0.22,0.39,311
38658725,17107952900,tract,40.230799,-89.263227,Mediacom,Cable,500.0,30.0,361.37,356.74,128.86,537.79,31.99,30.67,28.25,60.49,13,0.05,0.37,246
38658733,290770008002,blockgroup,37.226533,-93.269363,Mediacom,Cable,500.0,30.0,617.65,571.07,351.6,914.54,36.36,33.87,2.07,64.77,25,0.14,0.26,251
38658741,60770051341,blockgroup,37.823749,-121.239899,Frontier,DSL,18.0,1.5,18.53,19.2,7.98,19.36,1.55,1.55,1.38,1.68,19,0.03,0.47,81
38658753,350279603003,blockgroup,33.538629,-105.627878,Windstream,DSL,12.0,0.768,12.9,13.31,4.13,13.71,0.6,0.6,0.28,0.83,36,0.02,1.58,308
38658761,320050025001,blockgroup,38.732954,-119.515937,Frontier,DSL,25.0,2.0,22.48,23.82,9.83,25.84,3.04,3.06,2.51,3.2,15,0.73,1.53,167
38658777,340030261003,blockgroup,41.005767,-74.029614,Optimum,Cable,300.0,35.0,310.56,305.98,162.16,342.84,181.6,306.41,1.17,336.67,11,0.28,0.51,296
38658789,360470353022,blockgroup,40.668052,-73.935367,Optimum,Cable,300.0,35.0,324.34,326.18,258.97,342.66,35.38,35.5,31.52,36.59,12,0.02,0.46,188
38658829,340258028002,blockgroup,40.395438,-74.214309,Optimum,Cable,300.0,35.0,294.97,317.43,8.57,343.33,33.44,35.61,6.55,36.91,15,0.27,0.54,191
38658845,340210030014,blockgroup,40.161523,-74.618964,Optimum,Cable,300.0,35.0,340.64,341.7,306.66,342.85,35.76,35.8,33.61,35.92,10,0.08,0.37,237
38658853,60670082101,blockgroup,38.705595,-121.188027,Comcast,Cable,1000.0,35.0,797.33,875.93,1.58,938.41,27.0,25.68,3.94,42.2,15,0.03,0.62,377
38658881,6095253203,tract,38.362146,-121.998436,Comcast,Cable,300.0,10.0,361.15,355.86,161.16,476.78,11.67,11.67,6.49,11.95,13,0.03,0.36,363
38658885,60855111001,blockgroup,37.450816,-122.132903,Comcast,Cable,1000.0,35.0,763.78,832.18,103.72,940.47,22.57,21.12,1.12,41.89,15,0.01,0.39,304
38658893,60411281001,blockgroup,37.8834,-122.531606,Comcast,Cable,1000.0,35.0,892.76,928.25,271.93,939.44,40.43,40.74,19.7,42.74,13,0.02,0.39,329
38658897,61070017015,blockgroup,36.316444,-119.2833,Comcast,Cable,600.0,15.0,708.93,710.68,575.21,715.44,17.67,17.84,14.78,17.91,17,0.06,0.5,290
38658913,130670303641,blockgroup,34.052872,-84.490257,Comcast,Cable,1000.0,35.0,885.53,905.8,540.07,933.46,38.59,39.26,19.94,44.15,13,0.04,0.38,374
38658917,60411022023,blockgroup,38.118509,-122.592502,Comcast,Cable,1000.0,35.0,863.78,923.39,196.09,940.7,31.2,33.06,8.18,42.14,15,0.02,0.41,371
38658957,60816080131,blockgroup,37.541311,-122.261226,Comcast,Cable,300.0,10.0,260.58,259.5,121.31,476.63,11.0,11.37,4.48,11.7,12,0.07,0.41,354
38658977,60855094043,blockgroup,37.398483,-122.102833,Comcast,Cable,1000.0,35.0,827.99,920.42,31.37,940.82,41.19,41.49,36.27,41.77,12,0.03,0.4,262
38658981,60411192021,blockgroup,37.949568,-122.518475,Comcast,Cable,300.0,10.0,413.77,437.94,280.11,478.04,11.23,11.83,2.7,12.0,14,0.25,0.43,276
38658989,6085510700,tract,37.416085,-122.12624,Comcast,Cable,300.0,10.0,349.81,346.8,24.94,470.73,11.61,11.83,5.7,11.95,10,0.14,0.29,239
38659005,60670056013,blockgroup,38.600488,-121.39752,Comcast,Cable,300.0,10.0,337.31,357.06,92.21,476.92,11.59,11.6,8.35,11.93,13,0.04,0.35,198
38659009,6067007301,tract,38.670411,-121.379394,Comcast,Cable,25.0,3.0,24.71,29.56,2.41,29.81,3.1,3.48,1.04,3.63,13,0.01,0.85,155
38659013,60014235003,blockgroup,37.856269,-122.267577,Comcast,Cable,25.0,3.0,25.73,23.7,22.57,29.87,3.54,3.53,3.5,3.59,22,0.04,1.94,5
38659025,6041102203,tract,38.110098,-122.571505,Comcast,Cable,25.0,3.0,29.57,29.69,24.48,29.91,3.54,3.56,3.33,3.63,12,0.23,0.28,307
38659029,40190030041,blockgroup,32.255184,-110.868429,Cox,Cable,50.0,3.0,59.12,59.53,45.62,59.95,2.9,2.91,2.57,2.99,46,0.05,0.15,219
38659033,60750215002,blockgroup,37.745097,-122.42462,Comcast,Cable,1000.0,35.0,923.62,933.8,29.98,939.89,41.03,40.98,29.62,42.33,10,0.05,0.4,418
38659037,60855085083,blockgroup,37.355396,-122.003328,Comcast,Cable,300.0,10.0,374.9,357.4,24.88,477.98,11.55,11.6,10.15,11.91,10,0.03,0.26,343
38659045,60855087051,blockgroup,37.369493,-122.016586,Comcast,Cable,1000.0,35.0,882.46,901.45,25.26,941.04,41.23,41.66,35.45,41.95,10,0.03,0.38,413
38659049,60014403312,blockgroup,37.594849,-122.075129,Comcast,Cable,25.0,3.0,29.26,29.74,20.33,29.86,3.5,3.53,1.7,3.63,11,0.04,0.53,284
38659085,131210115111,blockgroup,34.08223,-84.330756,Comcast,Cable,300.0,20.0,352.38,356.87,243.33,358.26,23.31,23.24,17.85,24.69,11,0.02,0.37,286
38659101,240054034022,blockgroup,39.366987,-76.721029,Comcast,Cable,25.0,3.0,29.7,29.78,28.03,30.04,3.49,3.49,1.55,3.75,19,0.1,0.38,142
38659121,60855094033,blockgroup,37.395661,-122.097072,Comcast,Cable,175.0,5.0,202.67,207.18,28.35,208.89,5.69,5.86,2.59,5.97,14,0.06,0.49,151
38659129,60816081002,blockgroup,37.561729,-122.261434,Comcast,Cable,1000.0,35.0,713.54,714.04,710.68,715.4,17.76,17.85,17.44,17.89,10,0.0,0.3,4
38659145,6085502400,tract,37.30486,-121.892574,Comcast,Cable,175.0,5.0,206.56,208.55,34.37,208.84,5.75,5.89,1.56,5.98,11,0.03,0.23,254
38659153,6095252910,tract,38.340302,-121.944681,Comcast,Cable,200.0,5.0,233.63,238.05,125.62,238.88,5.74,5.93,1.37,5.99,15,0.27,0.3,345
38659169,60855045054,blockgroup,37.407382,-121.897431,Comcast,Cable,1000.0,35.0,892.89,930.78,41.24,940.91,38.76,40.66,21.93,41.95,10,0.04,0.51,297
38659173,240098607021,blockgroup,38.549422,-76.575327,Comcast,Cable,25.0,3.0,28.41,29.7,0.17,29.91,3.45,3.47,0.18,3.64,15,0.07,1.11,229
38659185,240054301042,blockgroup,39.240366,-76.636972,Comcast,Cable,25.0,3.0,29.75,29.79,28.53,29.85,3.55,3.56,3.45,3.62,13,0.06,0.42,58
38659193,60014066021,blockgroup,37.797603,-122.2137,Comcast,Cable,25.0,3.0,29.31,29.73,13.26,29.98,3.41,3.54,0.64,3.63,13,0.06,0.46,288
38659197,60855050112,blockgroup,37.401619,-121.956729,Comcast,Cable,275.0,10.0,627.7,682.34,33.91,715.43,11.98,12.01,2.14,17.92,12,0.95,0.35,214
38713245,60855103003,blockgroup,37.371796,-122.116297,Comcast,Cable,200.0,5.0,229.06,234.64,31.99,238.48,5.88,5.94,3.37,6.06,10,0.09,0.25,350
38713249,100050519002,blockgroup,38.468996,-75.567138,Comcast,Cable,25.0,3.0,28.74,29.73,8.5,29.81,3.5,3.49,2.95,3.63,16,0.09,0.92,189
38713257,60871005001,blockgroup,36.968268,-122.051192,Comcast,Cable,300.0,10.0,394.01,357.7,32.26,476.94,11.76,11.87,8.37,12.02,12,0.03,0.47,313
38713261,60855054012,blockgroup,37.347613,-121.992628,Comcast,Cable,175.0,5.0,207.36,208.52,168.16,208.85,5.88,5.93,4.88,5.98,10,0.03,0.21,348
38713273,6097152601,tract,38.475897,-122.648407,Comcast,Cable,175.0,5.0,204.8,208.32,96.73,208.66,5.82,5.94,2.09,5.98,13,0.2,0.31,338
38713277,6097153903,tract,38.618676,-122.861701,Comcast,Cable,175.0,5.0,315.39,208.66,165.02,476.93,8.58,5.96,5.41,11.98,13,0.17,0.24,292
38713285,60855027032,blockgroup,37.259936,-121.949407,Comcast,Cable,1000.0,35.0,817.27,840.48,31.83,899.7,39.59,40.07,25.29,41.75,17,0.08,0.35,405
38713289,60871214021,blockgroup,36.971761,-121.979875,Comcast,Cable,175.0,5.0,382.08,357.54,206.8,476.93,11.71,11.89,5.92,11.95,13,0.1,0.27,142
38713297,6081613702,tract,37.450329,-122.410702,Comcast,Cable,175.0,5.0,206.72,208.64,37.75,209.17,5.92,5.94,5.59,6.04,12,1.78,0.31,361
38713301,60855069003,blockgroup,37.227283,-121.931049,Comcast,Cable,500.0,15.0,587.58,595.76,388.6,597.63,16.56,17.66,5.18,18.18,10,0.59,0.36,362
38713309,60855119111,blockgroup,37.237541,-121.866338,Comcast,Cable,200.0,5.0,235.46,238.06,96.52,238.75,5.87,5.89,5.49,5.98,11,0.01,0.3,307
38713313,60816064001,blockgroup,37.566748,-122.331931,Comcast,Cable,75.0,5.0,88.89,89.34,85.49,89.41,5.89,5.93,5.15,5.97,10,0.05,0.31,108
38713337,60952516002,blockgroup,38.106765,-122.260664,Comcast,Cable,175.0,5.0,465.18,557.98,93.35,715.44,13.0,17.42,3.79,17.93,13,0.99,0.35,318
38713341,12099004013,tract,26.636783,-80.12172,Comcast,Cable,25.0,3.0,29.43,29.67,14.16,30.09,3.48,3.49,2.95,3.6,26,0.05,0.23,345
38713349,60855024005,blockgroup,37.306178,-121.885193,Comcast,Cable,75.0,5.0,86.36,88.32,40.49,89.5,5.83,5.86,1.92,6.1,13,0.03,0.37,249
38713353,60871207002,blockgroup,37.034793,-122.078919,Comcast,Cable,175.0,5.0,205.15,208.32,165.32,209.28,5.8,5.91,3.28,5.98,14,0.08,0.34,226
38713361,60855036022,blockgroup,37.347265,-121.853089,Comcast,Cable,175.0,5.0,200.49,203.97,29.4,208.61,5.77,5.86,2.29,5.99,13,0.04,0.27,240
38713377,410390030001,blockgroup,44.072075,-123.096086,Comcast,Cable,175.0,5.0,198.69,200.03,168.51,201.69,5.61,5.62,4.08,5.91,26,0.02,0.4,274
38713381,60190066023,blockgroup,36.596701,-119.447492,Comcast,Cable,25.0,3.0,29.58,29.78,23.15,29.91,3.56,3.57,3.4,3.64,16,0.02,0.3,351
38713397,60855066011,blockgroup,37.295723,-121.97952,Comcast,Cable,100.0,5.0,118.22,118.67,100.67,119.68,5.81,5.92,2.59,6.08,11,0.06,0.34,240
38713405,60855027032,blockgroup,37.259936,-121.949407,Comcast,Cable,600.0,15.0,701.12,714.28,36.27,717.31,17.61,17.75,15.18,18.17,12,0.14,0.83,320
38713409,60855021031,blockgroup,37.312954,-121.925124,Comcast,Cable,1000.0,35.0,918.03,925.42,880.66,938.89,40.52,40.64,37.67,41.76,10,0.03,0.3,15
38713413,6095252203,tract,38.23468,-122.139429,Comcast,Cable,200.0,5.0,237.33,238.06,210.05,238.87,5.85,5.91,4.55,5.99,12,0.01,0.17,315
38713421,100050503042,blockgroup,38.716854,-75.603822,Comcast,Cable,200.0,5.0,234.76,238.04,114.5,238.46,5.87,5.84,5.41,5.99,15,0.03,0.28,346
38713445,60952532013,blockgroup,38.363656,-122.007635,Comcast,Cable,175.0,5.0,207.27,208.32,183.01,209.02,5.8,5.84,2.14,5.97,14,0.32,0.23,227
38713453,60411110011,blockgroup,37.971669,-122.527895,Comcast,Cable,75.0,5.0,87.92,89.25,78.84,89.43,5.76,5.91,3.89,6.0,12,0.19,0.22,274
38713461,6053012302,tract,36.619913,-121.917612,Comcast,Cable,175.0,5.0,203.55,206.39,159.11,208.66,5.87,5.93,4.71,6.02,12,0.04,0.22,346
38713465,54011001400,tract,38.412599,-82.430889,Comcast,Cable,200.0,5.0,236.16,237.99,159.3,238.67,5.84,5.83,3.86,6.0,22,0.09,0.29,349
38713477,60816045001,blockgroup,37.605472,-122.407542,Comcast,Cable,1000.0,35.0,924.75,929.82,868.89,940.87,27.88,27.62,7.16,41.76,12,0.03,0.41,46
38713485,6097150612,tract,38.247798,-122.597384,Comcast,Cable,200.0,5.0,237.53,238.41,209.14,238.54,5.88,5.93,4.12,5.96,13,0.02,0.26,320
38713501,60855120581,blockgroup,37.247784,-121.798615,Comcast,Cable,100.0,5.0,118.63,119.02,112.0,119.46,5.83,5.81,5.45,6.13,12,0.07,0.2,284
38713505,60855027041,blockgroup,37.251396,-121.940558,Comcast,Cable,25.0,3.0,28.17,29.46,11.32,29.81,3.42,3.5,1.55,3.61,12,0.04,1.09,194
38713513,240054037042,blockgroup,39.416263,-76.751783,Comcast,Cable,200.0,5.0,233.47,238.06,24.95,238.47,5.88,5.94,2.99,6.0,13,0.03,0.31,340
38713549,60855070032,blockgroup,37.228978,-121.996266,Comcast,Cable,175.0,5.0,204.5,208.62,34.35,209.12,5.9,5.94,5.18,5.98,11,0.12,0.21,363
38713561,60816138003,blockgroup,37.319081,-122.269251,Comcast,Cable,75.0,5.0,86.21,88.97,24.8,89.42,5.62,5.81,1.73,6.03,13,0.07,0.41,288
38713569,60871206002,blockgroup,37.100178,-122.044317,Comcast,Cable,175.0,5.0,204.84,208.49,34.42,208.66,5.8,5.94,1.12,5.98,10,0.09,0.22,221
38713589,60014515013,blockgroup,37.675802,-121.742668,Comcast,Cable,600.0,15.0,708.02,711.72,522.31,719.1,17.19,17.67,8.16,18.19,12,0.11,0.44,288
38713601,60411121004,blockgroup,37.959123,-122.522446,Comcast,Cable,75.0,5.0,88.75,89.33,48.22,89.65,5.87,5.94,4.5,6.02,12,0.08,0.22,359
38713609,60855117021,blockgroup,37.355599,-122.098855,Comcast,Cable,75.0,5.0,106.45,117.06,36.41,119.35,5.87,5.93,4.36,5.99,10,0.08,0.24,304
38713617,60750151001,blockgroup,37.786381,-122.423388,Comcast,Cable,500.0,15.0,590.58,595.19,41.65,597.07,17.59,17.42,16.14,17.92,11,0.05,0.29,295
38713621,60971524023,blockgroup,38.473206,-122.712037,Comcast,Cable,175.0,5.0,205.78,208.33,91.95,208.69,5.84,5.91,2.78,5.99,13,0.15,0.27,298
38713629,60971506022,blockgroup,38.244188,-122.612339,Comcast,Cable,1000.0,35.0,892.22,930.68,222.56,941.6,40.69,40.76,15.97,42.81,13,0.04,0.4,330
38713637,60855098011,blockgroup,37.389573,-122.093319,Comcast,Cable,1000.0,35.0,915.21,935.27,36.12,941.46,39.07,41.24,8.52,41.8,11,0.03,0.39,213
38713649,60450113002,blockgroup,39.123325,-123.205915,Comcast,Cable,100.0,5.0,118.17,119.07,81.19,119.44,5.86,5.92,3.32,6.01,16,0.06,0.32,318
38713657,60855077051,blockgroup,37.315812,-122.066343,Comcast,Cable,200.0,5.0,235.5,236.87,173.9,238.46,5.89,5.94,3.36,6.01,9,0.15,0.17,315
38713665,60855077052,blockgroup,37.316355,-122.070768,Comcast,Cable,75.0,5.0,86.19,87.03,70.7,89.42,4.64,4.71,3.94,4.93,10,0.03,0.29,138
38713673,60014301011,blockgroup,37.69859,-122.050418,Comcast,Cable,100.0,5.0,117.58,119.02,77.67,119.24,5.84,5.92,2.98,6.01,12,0.03,0.28,351
38713677,6085506402,tract,37.3015,-121.946176,Comcast,Cable,100.0,5.0,118.16,119.22,27.45,119.45,5.89,5.94,2.77,5.99,11,0.04,0.23,349
